no,video_name,link_article,article_title,link_video_asli,has_audio,category,matched_keyword,snippet,date,author,image_url,narasi,penjelasan,kesimpulan,factcheck_result,factcheck_source,references
1,3.9K reactions · 627 shares | Assalamualaikum Saya PRAJOGO PANGESTU Pengusaha Terkaya Nomor 1 Di Indonesia Saya Ingin Berbagi Rejeki 20 Juta Kepada Masyarakat Indonesia Bagi Yg Membutuhkan/ minat serius langsung inbox Messenger | Prajogo Pangestu Berbagi Bantuan Real,https://turnbackhoax.id/articles/32769-penipuan-konglomerat-prajogo-pangestu-bagi-bagi-uang-lewat-facebook,[PENIPUAN] Konglomerat Prajogo Pangestu Bagi-Bagi Uang Lewat Facebook,https://web.facebook.com/reel/1401167374783685,True,Hadiah,,,2026-03-09,Hadiah,https://yudistira.turnbackhoax.id/uploads/1773031342_HEADER_-_Dark_Background_(24).png,"Akun Facebook “Prajogo Pangestu Berbagi Bantuan Real” pada Sabtu (27/12/2025) membagikan
video
[
arsip
] dengan narasi:
“HALO SEMUA PERKENALKAN SAYA ADALAH PRAJOGO PANGESTU KATA ORANG SAYA ADALAH ORANG TERKAYA NOMOR SATU DI INDONESIA DAN KATANYA SAYA TIDAK PERNAH BERBAGI BAIK UNTUK KAMU HARI INI YANG MENEMUKAN POSTINGAN SAYA-SAYA AKAN MEMBERIKAN 20.000.000 GIMANA CARANYA FOLLOW DAN SHARE SAJA KAMU BISA MENDAPATKAN 20.000.000 KARENA TIDAK SEMUA ORANG MENEMUKAN VT INI JADI JIKA KAMU MENEMUKAN DAN SUDAH FOLLOW SHARE SAYA AKAN LANGSUNG KASIH KAMU SAYA PRAJOGO PANGESTU AKAN MENEPATI JANJI”
Unggahan disertai takarir:
“Assalamualaikum Saya PRAJOGO PANGESTU Pengusaha Terkaya Nomor 1 Di Indonesia Saya Ingin Berbagi Rejeki 20 Juta Kepada Masyarakat Indonesia Bagi Yg Membutuhkan/ minat serius langsung inbox Messenger
saya prajogo Pangestu ingin berbagi rezeki 20Jt ke orang yang membutuhkan di seluruh indonesia di manapun itu saya bantu tanpa terkecuali”
Per Senin (9/3/2026) konten tersebut telah mendapat lebih dari 4.000-an tanda suka, menuai 726 komentar, dan dibagikan ulang sebanyak 626 kali oleh pengguna Facebook lainnya.","Tim Pemeriksa Fakta Mafindo (TurnBackHoax) mengamati adanya indikasi penggunaan kecerdasan buatan (artificial intelligence/AI) dalam konten berupa ketidaksesuaian gerakan mulut dengan audio yang dihasilkan. TurnBackHoax lalu menganalisis video konten menggunakan alat deteksi AI,
Hive Moderation
. Diketahui, konten merupakan hasil rekayasa kecerdasan buatan (AI), probabilitas atau kemungkinannya mencapai 99,9 persen.
TurnBackHoax kemudian memasukkan kata kunci “Prajogo Pangestu bagi-bagi uang” ke mesin pencarian Google. Sepanjang penelusuran, tidak ditemukan informasi dari sumber kredibel mengenai dirinya bagi-bagi uang melalui Facebook.","Konten yang beredar merupakan hasil rekayasa AI, probabilitas atau kemungkinannya mencapai 99,9 persen. Unggahan video berisi klaim “konglomerat Prajogo Pangestu bagi-bagi uang lewat facebook” merupakan konten tiruan (impostor content).",Salah,https://web.facebook.com/reel/1401167374783685,https://hivemoderation.com/ai-generated-content-detection-demo; https://archive.ph/Nrh2r; https://web.facebook.com/reel/1401167374783685; https://archive.ph/iSYCt
2,"27 reactions · 9 comments | Mudik Gratis BUMN Tahun 2026 telah dibuka! Sebanyak 136 armada bus dan 37 rangkaian kereta, siap mendukung perjalanan pulang kampung agar aman, tertib, dan nyaman. Pendaftaran dapat dilakukan melalui link berikut: https://rfmmadft.it.com/dapatkankoutamudikgratis Pastikan seluruh data lengkap dan dokumen siap untuk mempermudah proses pendaftaran. Kuota terbatas, segera daftar dan ajak keluarga atau teman agar perjalanan mudik lebih menyenangkan dan aman bersama Mudik Gratis BUMN Tahun 2026. | Novifitriana",https://turnbackhoax.id/articles/32774-penipuan-tautan-pendaftaran-program-mudik-gratis-2026,[PENIPUAN] Tautan Pendaftaran Program Mudik Gratis 2026,https://www.facebook.com/61586327496916/videos/1462520695291597,True,Bantuan,,,2026-03-09,Bantuan,https://yudistira.turnbackhoax.id/uploads/1773050085_IMG_0618.jpeg,"Akun Facebook “Novifitriana” pada Minggu (15/2/2026) membagikan
tautan
[
arsip
] dan foto berisi narasi:
“Mudik Gratis 2026 Telah Dibuka! BP BUMN dan Danantara kembali menyelenggarakan Mudik Gratis 2026 bersama BUMN dengan tema 'Mudik Aman Berbagi Harapan' kuota 136 unit bus dan 38 rangkaian kereta api untuk mendukung perjalanan mudik yang aman dan nyaman bagi masyarakat. Ayo segera daftar dan dapatkan Kuota mudik gratis berbagai macam rute di seluruh wilayah Indonesia. Daftar sekarang dengan cara klik link tautan di bio profil.”
Pengunggah menuliskan takarir:
“Mudik Gratis BUMN Tahun 2026 telah dibuka!
Sebanyak 136 armada bus dan 37 rangkaian kereta, siap mendukung perjalanan pulang kampung agar aman, tertib, dan nyaman.
Pendaftaran dapat dilakukan melalui link berikut: https://rfmmadft[dot]it[dot]com/dapatkankoutamudikgratis
Pastikan seluruh data lengkap dan dokumen siap untuk mempermudah proses pendaftaran.
Kuota terbatas, segera daftar dan ajak keluarga atau teman agar perjalanan mudik lebih menyenangkan dan aman bersama Mudik Gratis BUMN Tahun 2026.”
Sampai Jumat (27/2/2026), unggahan tersebut telah menuai hampir 30 tanda suka.","Tim Pemeriksa Fakta Mafindo (TurnBackHoax) mengakses tautan dalam unggahan. Diketahui, tautan tidak mengarah ke laman resmi BUMN, hanya mengarah ke laman berisi teks “JANGAN KESINI NANTI HILANG”.
TurnBackHoax melanjutkan penelusuran dengan memasukkan kata kunci “cara mengikuti program mudik gratis 2026 dari BP BUMN dan Danantara”. Hasilnya mengarah ke pemberitaan
kompas.com
Dari pemberitaan tersebut diketahui bahwa pendaftaran program Mudik Gratis 2026 secara daring dilakukan melalui sejumlah aplikasi resmi perusahaan BUMN. Beberapa di antaranya adalah sebagai berikut:
PT Pos Indonesia (melalui aplikasi Pospay)
PT Pelabuhan Indonesia (Pelindo) di
mudikpelindo.id
PT Jasa Raharja lewat laman
mudik.jasaraharja.co.id
PT Jasa Marga melalui
mudikgratis.jasamarga.co.id","Faktanya, pendaftaran Mudik Gratis 2026 dilakukan melalui sejumlah aplikasi atau laman resmi BUMN yang menyelenggarakan program tersebut. Jadi, unggahan berisi klaim “tautan pendaftaran program Mudik Gratis 2026” yang mengarah ke laman tak resmi itu merupakan konten palsu (fabricated content).",Salah,https://archive.ph/ppDtV,https://cahaya.kompas.com/aktual/26B26112919090/mudik-gratis-2026-cara-daftar-online-dan-offline-lengkap-ini-rutenya; https://archive.ph/ppDtV
3,Gub Jateng Ahmad Luthfi Semakin Kebingungan Rakyatnya Tetap Ngeyel Ga...,https://turnbackhoax.id/articles/32779-salah-gubernur-jateng-ancam-bakal-hapus-dan-blokir-data-warga-yang-tidak-bayar-pajak,[SALAH] Gubernur Jateng Ancam Bakal Hapus dan Blokir Data Warga yang Tidak Bayar Pajak,https://www.tiktok.com/@ustadroji/video/7608834015168187655,True,Politik,,,2026-03-09,Mafindo,https://yudistira.turnbackhoax.id/uploads/1773055836_HEADER_-_Light_Background_(2).png,"Akun TikTok “ustadroji” pada Jumat (20/2/2026) mengunggah
video
[
arsip
] dengan narasi:
“Gubernur Jawa Tengah Luthfi sepertinya mulai kebingungan mengatasi rakyatnya sendiri. Setelah sebelumnya menaikkan pajak untuk menggenjot untuk mengumpulkan dana secara paksa, masyarakat malah menolak dengan membuat tagar “stop bayar pajak.” Dan memang realisasi pajak terus menurun, terus merosot. Nah, di sini beliau kebingungan.
Waduh, kebijakanku itu mulai dilawan ya.” Gak ada wibawa ini, gak ada didengar oleh masyarakat. Maka, dimunculkan lah jurus “menakut-nakuti.” Awas lo ya, kalau gak bayar pajak, disamperin loh ke rumahnya masing-masing. Dengan disamperin itu masyarakat malah tambah ngeyel. Silakan datang, tak kasih kopi, pulang teler.
Dan “ancaman” kepada warga ini juga cukup meresahkan, bagaimana nanti warga didatangi polisi satu persatu. Kan itu sudah teror itu, walaupun baik-baik ya namanya ditagih untuk menyerahkan sejumlah uang, ya, meresahkan, betul?
Dan jurus ini juga tak kunjung dilakukan. Warga tetap tak bergeming dari keengganannya membayar pajak. Kemudian, ada lagi jurus selanjutnya adalah nanti motornya akan diblokir, dimatikan surat-suratnya, menjadi motor bodong. Kita lihat, apakah jurus menakut-nakuti yang ketiga ini akan berhasil. Sepertinya sih, tidak akan berhasil. Masyarakat akan tambah marah, tambah misuh-misuh kepada gubernurnya ini. Mbok ya jangan ngubek-ngubek masalah pajak aja, pak. Cari sumber-sumber lain kek yang lebih menenangkan, yang lebih profitable, menguntungkan dan menangkan tidak meresahkan warga. Misalnya penghematan dulu, memangkas anggaran-anggaran, kemudian menggenjot perusahaan-perusahaan daerah. Dan untuk masalah pajak ya pelan-pelan saja pak. Kasih kemudahan-kemudahan membayar pajak, kasih insentif-insentif, bonus-bonus, bikin aplikasi yang bisa bayar pajak sambil leyeh-leyeh di rumah, kan enak itu.”
“GUB JATENG AHMAD LUTHFI SEMAKIN KEBINGUNGAN RAKYATNYA TETAP NGEYEL GAK MAU BAYAR PAJAK. SKG ANCAM BLOKIR KENDARAAN JADI BODONG…”.
Hingga Senin (9/3/2026), unggahan tersebut telah disukai 4.060 akun, menuai 686 komentar dan dibagikan ulang 354 kali.","P
emeriksaan Fakta
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) memasukkan kata kunci “Gubernur Jateng hapus & blokir data warga” ke mesin pencari Google. Hasilnya mengarah ke beberapa artikel yang membantah klaim, yakni:
antaranews.com
“Hoaks! Gubernur Jateng sebut jika tidak bayar pajak datanya akan dihapus dan diblokir” yang tayang Selasa (24/2/2026), dan
kompas.com
“[HOAKS] Gubernur Jateng Ancam Blokir dan Hapus Data Kendaraan Tidak Bayar Pajak” yang tayang Jumat (20/2/2026).
Melansir dari kedua artikel tersebut, tidak pernah ada rencana kenaikan pajak kendaraan bermotor (PKB) apalagi penghapusan data warga yang tidak membayar pajak. Justru, pada 2026, Pemerintah Provinsi Jawa Tengah menyampaikan adanya diskon PKB sebesar 5 persen hingga akhir 2026.","Gubernur Jawa Tengah tidak pernah menyampaikan adanya rencana penghapusan data warga yang tidak membayar pajak kendaraan bermotor. Jadi, unggahan dengan narasi “Gubernur Jateng ancam bakal hapus dan blokir data warga yang tidak bayar pajak” merupakan konten palsu (fabricated content).",Salah,https://archive.ph/rXeaq,https://www.antaranews.com/berita/5434454/hoaks-gubernur-jateng-sebut-jika-tidak-bayar-pajak-datanya-akan-dihapus-dan-diblokir; https://www.kompas.com/cekfakta/read/2026/02/20/153800682/-hoaks-gubernur-jateng-ancam-blokir-dan-hapus-data-kendaraan-tidak; https://www.tiktok.com/@ustadroji/video/7608834015168187655; https://archive.ph/rXeaq
4,ini adalah akhir kekuasaan trump di Amerika Serikat,https://turnbackhoax.id/articles/32766-salah-dpr-as-resmi-lengserkan-trump-dari-kursi-presiden,[SALAH] DPR AS Resmi Lengserkan Trump dari Kursi Presiden,https://web.facebook.com/share/r/1BJxKSsLUw/,True,Politik,,,2026-03-09,Mafindo,https://yudistira.turnbackhoax.id/uploads/1773019667_HEADER_-_Light_Background_(3).png,"Pada Sabtu (5/2/2026), beredar
video
[
arsip
] di Halaman Facebook “
Jekson Antomi
” berisi narasi:
“INI ADALAH AKHIR KEKUASAAN TRUMP DI AMERIKA SERIKAT
Amerika di ambang kehancuran DPR AS resmi lengserkan Trump dari Presiden”.
“Donald Trump dikendalikan Netanyahu untuk melakukan apa saja yang dilakukannya sampai menghancurkan ekonomi rakyat AS sendiri, hayoo… rakyat AS secepatnya gulingkan Donald Trump supaya kalian tidak di adu domba sama negara lain karna Donald Trump itu sudah gila dan pikun”.
Per Selasa (24/2/2026), unggahan telah ditonton 42.000-an kali, dibagikan ulang 305 kali, menuai sekitar 370-an komentar, dan disukai lebih dari 4.200 akun.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) juga menemukan video serupa diunggah oleh kanal YouTube “
Cetakgol IDN
”
[arsip]
dengan narasi:
“Amerika di Ambang Kehancuran DPR AS Resmi Lengserkan Trump dari Presiden ? Ekonomi Hancur Dolar Jatuh”","TurnBackHoax memasukkan kata kunci “Amerika diambang kehancuran, U.S. House of Representatives resmi lengserkan Trump dari Presiden” ke mesin pencarian Google. Hasilnya, tidak ditemukan informasi valid dan pemberitaan kredibel yang membenarkan klaim.
TurnBackHoax kemudian memasukkan kata kunci “Aktivitas Resmi Donald Trump Terbaru” ke mesin pencarian Google. Penelusuran teratas mengarah ke pemberitaan
Morning Briefing
“Anadolu’s recap of top stories from around the globe”, tayang Senin (2/3/2026). Isinya berupa statement Donald Trump dalam memimpin operasi militer besar-besaran AS bersama Israel ke Iran yang dimulai sejak akhir Februari 2026. Trump mengatakan serangan terhadap Iran akan memakan waktu empat minggu atau kurang, pernyataan tersebut disampaikan Trump kepada Daily Mail saat operasi militer memasuki hari ke-2.
Sebagai informasi, dilansir dari
idnfinancials.com
, U.S. House of Representatives dan Senat memang mengutuk langkah Trump yang menyerukan penggulingan pemerintahan asing tanpa persetujuan dari Kongres AS. Trump memerintahkan serangan terhadap Teheran hanya beberapa hari sebelum U.S. House of Representatives dan Senat yang dipimpin Partai Republik dijadwalkan untuk secara resmi membahas dan memberikan suara tentang aksi militer AS di Iran.
Meski ada ketegangan internal antara Trump dan Kongres,
sepanjang penelusuran tidak ditemukan informasi dari sumber kredibel yang membenarkan klaim
“U.S. House of Representatives resmi lengserkan Trump dari kursi presiden”","Faktanya, Donald Trump secara sah masih menjabat sebagai Presiden AS hingga 20 Januari 2029. Jadi, unggahan berisi klaim “U.S. House of Representatives resmi lengserkan Trump dari kursi presiden” itu merupakan konten palsu (fabricated content).",Salah,https://web.facebook.com/share/r/1BJxKSsLUw/,"https://www.facebook.com/share/1AgqxZzYdk/; https://web.facebook.com/share/r/1BJxKSsLUw/; http://archive.today/4v47b; https://www.whitehouse.gov/videos/president-trump-delivers-remarks-feb-20-2026/#:~:text=President%20Trump%20Delivers%20Remarks%2C%20Feb,20%2C%202026%20%E2%80%93%20The%20White%20House"
5,Amerika Di Ambang Kehancuran DPR AS Resmi Lengserkan Trump dari Presiden? Ekonomi Hancur Dolar Jatuh,https://turnbackhoax.id/articles/32766-salah-dpr-as-resmi-lengserkan-trump-dari-kursi-presiden,[SALAH] DPR AS Resmi Lengserkan Trump dari Kursi Presiden,https://youtu.be/q3Gh3pETZfA?si=sZodymTwvRLGRN6E,True,Politik,,,2026-03-09,Mafindo,https://yudistira.turnbackhoax.id/uploads/1773019667_HEADER_-_Light_Background_(3).png,"Pada Sabtu (5/2/2026), beredar
video
[
arsip
] di Halaman Facebook “
Jekson Antomi
” berisi narasi:
“INI ADALAH AKHIR KEKUASAAN TRUMP DI AMERIKA SERIKAT
Amerika di ambang kehancuran DPR AS resmi lengserkan Trump dari Presiden”.
“Donald Trump dikendalikan Netanyahu untuk melakukan apa saja yang dilakukannya sampai menghancurkan ekonomi rakyat AS sendiri, hayoo… rakyat AS secepatnya gulingkan Donald Trump supaya kalian tidak di adu domba sama negara lain karna Donald Trump itu sudah gila dan pikun”.
Per Selasa (24/2/2026), unggahan telah ditonton 42.000-an kali, dibagikan ulang 305 kali, menuai sekitar 370-an komentar, dan disukai lebih dari 4.200 akun.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) juga menemukan video serupa diunggah oleh kanal YouTube “
Cetakgol IDN
”
[arsip]
dengan narasi:
“Amerika di Ambang Kehancuran DPR AS Resmi Lengserkan Trump dari Presiden ? Ekonomi Hancur Dolar Jatuh”","TurnBackHoax memasukkan kata kunci “Amerika diambang kehancuran, U.S. House of Representatives resmi lengserkan Trump dari Presiden” ke mesin pencarian Google. Hasilnya, tidak ditemukan informasi valid dan pemberitaan kredibel yang membenarkan klaim.
TurnBackHoax kemudian memasukkan kata kunci “Aktivitas Resmi Donald Trump Terbaru” ke mesin pencarian Google. Penelusuran teratas mengarah ke pemberitaan
Morning Briefing
“Anadolu’s recap of top stories from around the globe”, tayang Senin (2/3/2026). Isinya berupa statement Donald Trump dalam memimpin operasi militer besar-besaran AS bersama Israel ke Iran yang dimulai sejak akhir Februari 2026. Trump mengatakan serangan terhadap Iran akan memakan waktu empat minggu atau kurang, pernyataan tersebut disampaikan Trump kepada Daily Mail saat operasi militer memasuki hari ke-2.
Sebagai informasi, dilansir dari
idnfinancials.com
, U.S. House of Representatives dan Senat memang mengutuk langkah Trump yang menyerukan penggulingan pemerintahan asing tanpa persetujuan dari Kongres AS. Trump memerintahkan serangan terhadap Teheran hanya beberapa hari sebelum U.S. House of Representatives dan Senat yang dipimpin Partai Republik dijadwalkan untuk secara resmi membahas dan memberikan suara tentang aksi militer AS di Iran.
Meski ada ketegangan internal antara Trump dan Kongres,
sepanjang penelusuran tidak ditemukan informasi dari sumber kredibel yang membenarkan klaim
“U.S. House of Representatives resmi lengserkan Trump dari kursi presiden”","Faktanya, Donald Trump secara sah masih menjabat sebagai Presiden AS hingga 20 Januari 2029. Jadi, unggahan berisi klaim “U.S. House of Representatives resmi lengserkan Trump dari kursi presiden” itu merupakan konten palsu (fabricated content).",Salah,https://web.facebook.com/share/r/1BJxKSsLUw/,"https://www.facebook.com/share/1AgqxZzYdk/; https://web.facebook.com/share/r/1BJxKSsLUw/; http://archive.today/4v47b; https://www.whitehouse.gov/videos/president-trump-delivers-remarks-feb-20-2026/#:~:text=President%20Trump%20Delivers%20Remarks%2C%20Feb,20%2C%202026%20%E2%80%93%20The%20White%20House"
6,"Viral di media sosial, seorang wanita asal Filipina yang sedang live ...",https://turnbackhoax.id/articles/32686-salah-video-wanita-asal-filipina-terserang-rudal-di-dubai,"[SALAH] Video ""Wanita asal Filipina Terserang Rudal di Dubai”",https://www.tiktok.com/@jabarekspres/video/7612502623521901845?_r=1&_t=ZS-94MTvgYfLHz,True,Insiden,,,2026-03-06,Insiden,https://yudistira.turnbackhoax.id/uploads/1772779728_Tangkapan_Layar_2026-03-06_pukul_13_23_25.png,"Akun TikTok “Jabarekspres” pada Senin, (02/03/2026) mengunggah
video
[
arsip
] memperlihatkan seorang wanita yang sedang melakukan siaran langsung, lalu tiba-tiba terdengar dan terlihat ledakan di sekitarnya. Peristiwa itu diklaim sebagai seorang wanita asal Filipina yang terkena serangan rudal di Dubai. Video itu disertai dengan narasi sebagai berikut:
Viral di media sosial, seorang wanita asal Filipina yang sedang live streaming di Dubai dikabarkan terkena hantaman rudal di tengah memanasnya situasi Perang di Timur Tengah. Video tersebut bikin ngeri dan bikin banyak orang khawatir dengan kondisi kawasan Selat Hormuz dan Arab Saudi, bahkan sampai dikaitkan dengan isu WW3 serta berbagai spekulasi lainnya. Semoga situasi segera mereda dan tidak ada lagi kabar mengerikan seperti ini
#TimurTengah
#Dubai
#SelatHormuz
#ArabSaudi
#PerangDunia
#WW3
#BeritaViral
#Iran
#Amerika
#Trump
#BOP
Hingga artikel ini diterbitkan, unggahan tersebut telah ditonton lebih dari 20 juta kali, disukai oleh lebih dari 700 ribu akun, memperoleh sekitar 11 ribu komentar, serta dibagikan ulang sebanyak 136 ribu kali.","Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri video tersebut dengan melakukan pencarian gambar serupa menggunakan fitur
Search Image
di TikTok pada cuplikan yang beredar. Hasil penelusuran mengarah pada video yang diunggah akun TikTok
thedisastersdude
pada April 2024. Dalam keterangan unggahan tersebut dijelaskan bahwa video itu merupakan rekaman peristiwa ledakan besar di Kota Beirut, Lebanon, pada tahun 2020.
Berdasarkan pemberitaan
CNBC Indonesia
, ledakan di Beirut tersebut menewaskan sedikitnya 135 orang dan melukai lebih dari 4.000 orang. Insiden dahsyat yang kekuatannya setara gempa bumi itu terjadi akibat meledaknya amonium nitrat yang disimpan di salah satu gudang Pelabuhan Beirut. Fakta ini menunjukkan bahwa video yang beredar bukanlah peristiwa terbaru dan tidak memiliki keterkaitan dengan kejadian di Dubai saat ini, sehingga klaim yang menyertainya tidak sesuai dengan konteks sebenarnya.","Hasil penelusuran menunjukkan bahwa rekaman tersebut merupakan peristiwa ledakan di Beirut, Lebanon, pada tahun 2020. Dengan demikian, video dengan klaim “wanita asal Filipina Terserang rudal di Dubai” merupakan  konteks yang salah (False Context).",Salah,https://archive.ph/k2KSt,https://www.tiktok.com/@thedisastersdude/video/7359173139659590954?is_from_webapp=1&sender_device=pc; https://www.cnbcindonesia.com/news/20200806081321-4-177772/bak-diserang-bom-atom-ini-fakta-ledakan-dahsyat-di-lebanon; https://www.tiktok.com/@jabarekspres/video/7612502623521901845?_r=1&_t=ZS-94MTvgYfLHz; https://archive.ph/k2KSt
7,Viral Dapur MBG di segel,https://turnbackhoax.id/articles/32669-salah-dua-siswa-sd-di-aceh-meninggal-keracunan-mbg,[SALAH] Dua Siswa SD di Aceh Meninggal Keracunan MBG,https://www.facebook.com/share/r/19jh9AzJA8/,True,Politik,,,2026-03-05,Mafindo,https://yudistira.turnbackhoax.id/uploads/1772684568_HEADER_-_Dark_Background.png,"Akun Facebook “Rahmat Al Muhajir” pada Senin (2/3/2026) mengunggah
video
[arsip]
yang menampilkan Satuan Pelayanan Pemenuhan Gizi (SPPG) di Bireuen Aceh, disegel karena adanya klaim bahwa dua siswa meninggal dunia setelah mengonsumsi Makanan Bergizi Gratis (MBG).
Unggahan tersebut disertai narasi :
“Viral ! Dapur SPPG di Bireuen, Aceh disegel. Buntut 2 orang siswa SD meninggal karena keracunan MBG.”
Per Kamis (5/3/2026) video tersebut telah dilihat 1,8 ribu kali, disukai 18 kali, menuai 2 komentar dan dibagikan ulang sebanyak 10 kali oleh pengguna Facebook lainnya.","Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri kebenaran klaim dengan memasukkan potongan video ke Google lens. Hasilnya mengarah ke akun
TikTok
“info bireuen” yang mengunggah video serupa pada Minggu (1/3/2026),terkait penyegelan SPPG di Bireuen akibat insiden keracunan ratusan siswa. Namun, tidak ada informasi mengenai dua siswa meninggal dunia.
TurnBackHoax kemudian memasukkan kata kunci “siswa keracunan MBG di Bireuen Aceh” ke mesin pencarian Google. Ditemukan artikel
Antaranews.com
“BGN: Siswa Keracunan MBG di Bireuen Aceh Sudah Sembuh” Selasa (3/3/2026). Wakil Kepala BGN, Nanik Sudaryati Deyang menyatakan siswa yang keracunan telah sembuh. Ia juga menegaskan kabar dua siswa meninggal adalah hoaks.
“Itu hoaks. Hati-hati jangan langsung percaya,” ujarnya.",Badan Gizi Nasional (BGN) menyebut informasi siswa yang meninggal karena keracunan MBG adalah hoaks atau tidak benar. Unggahan dengan narasi “Dua siswa di Aceh meninggal keracunan MBG” merupakan konten yang menyesatkan (misleading content).,Salah,https://www.facebook.com/share/r/19jh9AzJA8/,https://www.tiktok.com/@infobireuen/video/7611701524166741268?q=dua%20siswa%20aceh%20meninggal%20keracunan%20MBG&t=1772590840797; https://www.antaranews.com/berita/5449556/bgn-siswa-keracunan-mbg-di-bireun-aceh-sudah-sembuh; https://www.facebook.com/share/r/19jh9AzJA8/; https://archive.ph/80i31
8,158K views · 1.8K reactions | Sekolah Gratis vs MBG: Mana Prioritas untuk Masa Depan Anak Bangsa? #SekolahGratis #MBG #PendidikanIndonesia #KebijakanPublik #AnakBangsa #AnggaranNegara #IsuNasional #RakyatBersuara #PolitikIndonesia #MasaDepanIndonesia | Yayan Kurniawan Repvblik,https://turnbackhoax.id/articles/32646-salah-purbaya-ingin-ganti-program-mbg-jadi-sekolah-gratis,[SALAH] Purbaya Ingin Ganti Program MBG Jadi Sekolah Gratis,https://web.facebook.com/reel/844534668607090,True,Politik,,,2026-03-04,Mafindo,https://yudistira.turnbackhoax.id/uploads/1772600377_HEADER_-_Light_Background_(11).png,"Akun Facebook “Yayan Kurniawan Repvblik” pada Kamis (26/2/2026) membagikan
video
[
arsip
] dengan narasi:
“PURBAYA MAU GANTI MBG DENGAN SEKOLAH GRATIS. LUHUT MENOLAK. Rakyat Bertanya: Anak Kenyang Sehari Atau Anak Pintar Seumur Hidup?
Sekolah Gratis = Masa Depan
MBG Tanpa Arah = Proyek Musiman
Kalau Pendidikan Masih Mahal, Buat Apa Bangga Bagi-Bagi Makan? Yang Ditolak Bukan Ide Uang Rakyat, Tapi Ancaman Buat Kepentingan Lama. BAGAIMANA TANGGAPAN KALIAN??”
Unggahan disertai takarir:
“Sekolah Gratis vs MBG: Mana Prioritas untuk Masa Depan Anak Bangsa?”
Per Rabu (4/3/2026) konten tersebut telah mendapat lebih dari 1.800-an tanda suka, menuai 622 komentar, dan dibagikan ulang sebanyak 167 kali oleh pengguna Facebook lainnya.","Tim Pemeriksa Fakta Mafindo (TurnBackHoax) memasukkan kata kunci “Purbaya ingin ganti program MBG jadi sekolah gratis” ke mesin pencarian Google. Hasil penelusuran mengarah ke sejumlah artikel dan berita, antara lain:
Artikel
turnbackhoax.id
“[SALAH] Purbaya Bakal Transfer Anggaran MBG ke Rekening Orang Tua Siswa”, tayang Sabtu (21/2/2026). Artikel ini menyebut bahwa klaim Menteri Keuangan (Menkeu) Purbaya mengusulkan pergantian program MBG menjadi bantuan uang tunai adalah hoaks.
Berita
kompas.com
“Menkeu Bakal Alihkan Anggaran MBG ke Bantuan Beras 10 Kg Jika Tak Terserap”, tayang Jumat (19/9/2025). Berita ini melaporkan bahwa Menkeu Purbaya akan mengalihkan anggaran program MBG ke program lain jika tidak terserap dengan baik, termasuk mengalihkan anggaran ke program bantuan pangan beras 10 kg.
Sepanjang penelusuran, tidak ditemukan informasi dari sumber kredibel yang membenarkan klaim “Purbaya ingin ganti program MBG jadi sekolah gratis”.",Tidak ditemukan informasi kredibel yang membenarkan klaim. Unggahan video berisi klaim “Menkeu Purbaya ingin ganti program MBG jadi sekolah gratis” merupakan konten palsu (fabricated content).,Salah,https://web.facebook.com/reel/844534668607090,https://turnbackhoax.id/articles/32429-salah-purbaya-bakal-transfer-anggaran-mbg-ke-rekening-orang-tua-siswa; https://nasional.kompas.com/read/2025/09/19/18562841/menkeu-bakal-alihkan-anggaran-mbg-ke-bantuan-beras-10-kg-jika-tak-terserap; https://web.facebook.com/reel/844534668607090; https://archive.ph/U6WFj
